"Time (s) Run #1";"Temperature 1 (°C) Run #1";"Temperature 2 (°C) Run #1";"Temperature 3 (°C) Run #1"
817,750;63,15;64,45;70,66
817,800;63,15;64,45;70,66
817,850;63,15;64,45;70,66
817,900;63,15;64,45;70,66
817,950;63,15;64,45;70,66
818,000;63,15;64,45;70,65
818,050;63,15;64,45;70,65
818,100;63,15;64,45;70,66
818,150;63,14;64,45;70,66
818,200;63,14;64,45;70,65
818,250;63,14;64,45;70,65
818,300;63,14;64,45;70,65
818,350;63,14;64,45;70,65
818,400;63,14;64,44;70,65
818,450;63,14;64,44;70,65
818,500;63,14;64,44;70,65
818,550;63,14;64,44;70,65
818,600;63,14;64,44;70,65
818,650;63,14;64,44;70,65
818,700;63,14;64,44;70,65
818,750;63,14;64,44;70,65
818,800;63,14;64,44;70,65
818,850;63,14;64,44;70,65
818,900;63,14;64,44;70,65
818,950;63,14;64,44;70,65
819,000;63,14;64,44;70,65
819,050;63,14;64,44;70,65
819,100;63,14;64,43;70,65
819,150;63,13;64,43;70,65
819,200;63,13;64,43;70,65
819,250;63,13;64,44;70,65
819,300;63,13;64,43;70,65
819,350;63,13;64,43;70,65
819,400;63,13;64,43;70,65
819,450;63,13;64,43;70,64
819,500;63,13;64,43;70,65
819,550;63,13;64,43;70,64
819,600;63,13;64,43;70,65
819,650;63,13;64,43;70,65
819,700;63,13;64,43;70,65
819,750;63,13;64,43;70,64
819,800;63,13;64,43;70,64
819,850;63,13;64,43;70,64
819,900;63,13;64,43;70,65
819,950;63,13;64,43;70,64
820,000;63,13;64,42;70,64
820,050;63,13;64,42;70,64
820,100;63,13;64,42;70,64
820,150;63,13;64,42;70,64
820,200;63,13;64,42;70,64
820,250;63,13;64,42;70,64
820,300;63,12;64,42;70,64
820,350;63,13;64,42;70,64
820,400;63,13;64,42;70,64
820,450;63,12;64,42;70,64
820,500;63,12;64,42;70,64
820,550;63,12;64,42;70,64
820,600;63,12;64,42;70,64
820,650;63,12;64,41;70,64
820,700;63,12;64,41;70,64
820,750;63,12;64,41;70,64
820,800;63,12;64,41;70,63
820,850;63,12;64,41;70,64
820,900;63,12;64,41;70,64
820,950;63,12;64,41;70,64
821,000;63,12;64,41;70,64
821,050;63,12;64,41;70,63
821,100;63,12;64,41;70,63
821,150;63,12;64,41;70,64
821,200;63,12;64,41;70,63
821,250;63,12;64,41;70,64
821,300;63,12;64,41;70,63
821,350;63,12;64,41;70,63
821,400;63,11;64,40;70,63
821,450;63,11;64,41;70,63
821,500;63,11;64,41;70,63
821,550;63,11;64,40;70,63
821,600;63,11;64,40;70,63
821,650;63,11;64,40;70,63
821,700;63,11;64,40;70,63
821,750;63,11;64,40;70,63
821,800;63,11;64,40;70,63
821,850;63,11;64,40;70,63
821,900;63,10;64,40;70,63
821,950;63,11;64,40;70,63
822,000;63,11;64,40;70,63
822,050;63,11;64,40;70,63
822,100;63,11;64,40;70,63
822,150;63,11;64,40;70,63
822,200;63,11;64,39;70,63
822,250;63,11;64,40;70,63
822,300;63,11;64,39;70,63
822,350;63,11;64,39;70,63
822,400;63,10;64,39;70,62
822,450;63,10;64,39;70,63
822,500;63,11;64,39;70,63
822,550;63,10;64,39;70,62
822,600;63,10;64,39;70,62
822,650;63,10;64,39;70,62
822,700;63,10;64,39;70,62
822,750;63,10;64,38;70,62
822,800;63,10;64,39;70,62
822,850;63,10;64,38;70,62
822,900;63,10;64,38;70,62
822,950;63,10;64,38;70,62
823,000;63,10;64,38;70,62
823,050;63,10;64,38;70,62
823,100;63,10;64,38;70,62
823,150;63,10;64,38;70,62
823,200;63,10;64,38;70,62
823,250;63,10;64,38;70,62
823,300;63,10;64,38;70,62
823,350;63,09;64,38;70,62
823,400;63,09;64,38;70,62
823,450;63,09;64,38;70,61
823,500;63,09;64,38;70,62
823,550;63,09;64,37;70,61
823,600;63,09;64,37;70,61
823,650;63,09;64,37;70,61
823,700;63,08;64,38;70,61
823,750;63,09;64,37;70,61
823,800;63,09;64,37;70,61
823,850;63,09;64,37;70,61
823,900;63,09;64,37;70,61
823,950;63,09;64,37;70,61
824,000;63,09;64,37;70,61
824,050;63,09;64,37;70,61
824,100;63,08;64,37;70,61
824,150;63,09;64,37;70,61
824,200;63,09;64,37;70,61
824,250;63,09;64,37;70,61
824,300;63,09;64,36;70,61
824,350;63,08;64,36;70,61
824,400;63,08;64,36;70,61
824,450;63,08;64,36;70,61
824,500;63,08;64,36;70,60
824,550;63,08;64,36;70,61
824,600;63,08;64,36;70,60
824,650;63,08;64,36;70,60
824,700;63,08;64,36;70,61
824,750;63,08;64,36;70,60
824,800;63,08;64,36;70,60
824,850;63,08;64,35;70,60
824,900;63,08;64,36;70,60
824,950;63,08;64,35;70,60
825,000;63,08;64,35;70,60
825,050;63,07;64,36;70,60
825,100;63,07;64,36;70,60
825,150;63,07;64,35;70,60
825,200;63,07;64,35;70,60
825,250;63,07;64,35;70,60
825,300;63,07;64,35;70,60
825,350;63,07;64,35;70,60
825,400;63,07;64,35;70,60
825,450;63,07;64,35;70,60
825,500;63,07;64,35;70,60
825,550;63,07;64,35;70,59
825,600;63,07;64,35;70,60
825,650;63,07;64,35;70,59
825,700;63,07;64,34;70,59
825,750;63,07;64,34;70,59
825,800;63,06;64,34;70,59
825,850;63,06;64,34;70,59
825,900;63,06;64,34;70,59
825,950;63,07;64,34;70,59
826,000;63,06;64,34;70,59
826,050;63,06;64,34;70,59
826,100;63,06;64,34;70,59
826,150;63,06;64,34;70,59
826,200;63,06;64,34;70,59
826,250;63,06;64,34;70,59
826,300;63,06;64,33;70,59
826,350;63,06;64,34;70,59
826,400;63,06;64,34;70,59
826,450;63,06;64,33;70,58
826,500;63,06;64,33;70,58
826,550;63,06;64,33;70,58
826,600;63,06;64,33;70,58
826,650;63,06;64,33;70,58
826,700;63,05;64,33;70,59
826,750;63,05;64,33;70,58
826,800;63,05;64,33;70,58
826,850;63,05;64,33;70,58
826,900;63,05;64,33;70,58
826,950;63,05;64,33;70,58
827,000;63,05;64,33;70,58
827,050;63,05;64,32;70,58
827,100;63,05;64,33;70,58
827,150;63,05;64,33;70,58
827,200;63,05;64,32;70,58
827,250;63,05;64,32;70,58
827,300;63,05;64,32;70,58
827,350;63,04;64,32;70,57
827,400;63,05;64,32;70,58
827,450;63,05;64,32;70,58
827,500;63,04;64,32;70,57
827,550;63,04;64,32;70,57
827,600;63,04;64,32;70,57
827,650;63,04;64,32;70,57
827,700;63,04;64,32;70,57
827,750;63,04;64,32;70,57
827,800;63,04;64,32;70,57
827,850;63,04;64,32;70,57
827,900;63,04;64,31;70,57
827,950;63,04;64,32;70,57
828,000;63,04;64,31;70,57
828,050;63,04;64,31;70,57
828,100;63,04;64,31;70,57
828,150;63,04;64,31;70,57
828,200;63,04;64,31;70,57
828,250;63,03;64,31;70,57
828,300;63,03;64,32;70,57
828,350;63,03;64,31;70,57
828,400;63,03;64,31;70,57
828,450;63,03;64,31;70,57
828,500;63,03;64,31;70,57
828,550;63,03;64,31;70,57
828,600;63,03;64,31;70,56
828,650;63,03;64,31;70,56
828,700;63,03;64,31;70,56
828,750;63,03;64,31;70,56
828,800;63,03;64,30;70,56
828,850;63,03;64,30;70,56
828,900;63,03;64,30;70,56
828,950;63,02;64,30;70,56
829,000;63,02;64,30;70,57
829,050;63,02;64,30;70,56
829,100;63,02;64,30;70,56
829,150;63,02;64,30;70,56
829,200;63,02;64,30;70,56
829,250;63,02;64,30;70,56
829,300;63,02;64,30;70,56
829,350;63,02;64,30;70,56
829,400;63,02;64,30;70,56
829,450;63,02;64,30;70,55
829,500;63,02;64,30;70,55
829,550;63,02;64,29;70,55
829,600;63,01;64,29;70,56
829,650;63,02;64,30;70,55
829,700;63,02;64,29;70,55
829,750;63,02;64,29;70,55
829,800;63,01;64,29;70,55
829,850;63,02;64,29;70,55
829,900;63,01;64,29;70,55
829,950;63,01;64,29;70,55
830,000;63,01;64,29;70,56
830,050;63,01;64,29;70,55
830,100;63,01;64,29;70,55
830,150;63,01;64,29;70,55
830,200;63,01;64,29;70,55
830,250;63,01;64,29;70,55
830,300;63,00;64,29;70,55
830,350;63,01;64,29;70,55
830,400;63,01;64,29;70,55
830,450;63,01;64,29;70,55
830,500;63,00;64,29;70,55
830,550;63,00;64,29;70,54
830,600;63,01;64,29;70,55
830,650;63,00;64,28;70,55
830,700;63,00;64,28;70,55
830,750;63,00;64,28;70,54
830,800;63,00;64,28;70,54
830,850;63,00;64,28;70,55
830,900;63,00;64,28;70,55
830,950;63,00;64,28;70,54
831,000;63,00;64,28;70,55
831,050;63,00;64,28;70,55
831,100;63,00;64,28;70,54
831,150;63,00;64,28;70,54
831,200;63,00;64,28;70,54
831,250;63,00;64,28;70,54
831,300;63,00;64,27;70,54
831,350;63,00;64,28;70,54
831,400;62,99;64,28;70,54
831,450;63,00;64,27;70,54
831,500;63,00;64,28;70,54
831,550;63,00;64,28;70,54
831,600;62,99;64,27;70,54
831,650;62,99;64,27;70,54
831,700;62,99;64,27;70,54
831,750;62,99;64,27;70,54
831,800;62,99;64,27;70,54
831,850;62,99;64,27;70,54
831,900;62,99;64,27;70,54
831,950;62,99;64,27;70,54
832,000;62,99;64,27;70,54
832,050;62,99;64,27;70,53
832,100;62,99;64,27;70,53
832,150;62,99;64,27;70,53
832,200;62,99;64,27;70,54
832,250;62,99;64,27;70,53
832,300;62,98;64,27;70,53
832,350;62,99;64,27;70,53
832,400;62,99;64,27;70,53
832,450;62,99;64,27;70,53
832,500;62,98;64,26;70,53
832,550;62,99;64,26;70,53
832,600;62,98;64,27;70,53
832,650;62,98;64,26;70,53
832,700;62,98;64,27;70,53
832,750;62,99;64,26;70,53
832,800;62,98;64,26;70,53
832,850;62,98;64,26;70,53
832,900;62,98;64,26;70,53
832,950;62,98;64,26;70,53
833,000;62,98;64,26;70,53
833,050;62,98;64,26;70,53
833,100;62,98;64,26;70,52
833,150;62,98;64,26;70,53
833,200;62,98;64,26;70,53
833,250;62,98;64,26;70,53
833,300;62,98;64,26;70,53
833,350;62,98;64,26;70,53
833,400;62,97;64,26;70,53
833,450;62,97;64,26;70,53
833,500;62,97;64,26;70,53
833,550;62,97;64,26;70,52
833,600;62,97;64,25;70,52
833,650;62,97;64,25;70,52
833,700;62,97;64,25;70,53
833,750;62,97;64,25;70,52
833,800;62,97;64,25;70,52
833,850;62,97;64,25;70,52
833,900;62,97;64,25;70,52
833,950;62,97;64,25;70,52
834,000;62,97;64,26;70,52
834,050;62,97;64,25;70,52
834,100;62,97;64,25;70,52
834,150;62,97;64,25;70,52
834,200;62,97;64,25;70,52
834,250;62,97;64,25;70,52
834,300;62,97;64,25;70,52
834,350;62,96;64,25;70,52
834,400;62,96;64,25;70,52
834,450;62,96;64,25;70,52
834,500;62,96;64,25;70,52
834,550;62,96;64,25;70,52
834,600;62,96;64,24;70,51
834,650;62,96;64,24;70,52
834,700;62,96;64,24;70,51
834,750;62,96;64,24;70,51
834,800;62,96;64,24;70,51
834,850;62,96;64,24;70,51
834,900;62,96;64,24;70,51
834,950;62,96;64,24;70,52
835,000;62,96;64,24;70,51
835,050;62,96;64,24;70,51
835,100;62,96;64,24;70,52
835,150;62,96;64,24;70,51
835,200;62,95;64,24;70,51
835,250;62,96;64,24;70,51
835,300;62,96;64,24;70,51
835,350;62,95;64,24;70,51
835,400;62,95;64,24;70,51
835,450;62,95;64,23;70,51
835,500;62,95;64,24;70,51
835,550;62,95;64,24;70,51
835,600;62,95;64,23;70,51
835,650;62,95;64,24;70,51
835,700;62,95;64,24;70,51
835,750;62,95;64,23;70,51
835,800;62,95;64,23;70,51
835,850;62,95;64,24;70,51
835,900;62,95;64,23;70,51
835,950;62,95;64,23;70,51
836,000;62,95;64,23;70,51
836,050;62,95;64,23;70,51
836,100;62,95;64,23;70,51
836,150;62,95;64,23;70,51
836,200;62,94;64,23;70,51
836,250;62,95;64,23;70,51
836,300;62,94;64,23;70,51
836,350;62,94;64,23;70,51
836,400;62,94;64,23;70,50
836,450;62,94;64,23;70,51
836,500;62,94;64,23;70,51
836,550;62,94;64,23;70,50
836,600;62,94;64,22;70,50
836,650;62,94;64,23;70,50
836,700;62,94;64,23;70,50
836,750;62,94;64,22;70,50
836,800;62,94;64,22;70,50
836,850;62,94;64,22;70,51
836,900;62,94;64,23;70,50
836,950;62,94;64,22;70,50
837,000;62,94;64,22;70,50
837,050;62,94;64,22;70,50
837,100;62,93;64,22;70,50
837,150;62,94;64,22;70,50
837,200;62,94;64,22;70,50
837,250;62,94;64,22;70,50
837,300;62,94;64,22;70,50
837,350;62,94;64,22;70,50
837,400;62,94;64,22;70,50
837,450;62,93;64,22;70,50
837,500;62,94;64,22;70,50
837,550;62,93;64,22;70,50
837,600;62,93;64,22;70,50
837,650;62,93;64,22;70,50
837,700;62,93;64,22;70,50
837,750;62,93;64,21;70,50
837,800;62,93;64,22;70,50
837,850;62,93;64,21;70,50
837,900;62,93;64,21;70,49
837,950;62,93;64,21;70,49
838,000;62,93;64,21;70,49
838,050;62,93;64,22;70,50
838,100;62,93;64,21;70,49
838,150;62,93;64,21;70,49
838,200;62,93;64,21;70,49
838,250;62,93;64,21;70,49
838,300;62,93;64,21;70,49
838,350;62,92;64,21;70,49
838,400;62,92;64,21;70,49
838,450;62,92;64,21;70,49
838,500;62,92;64,21;70,50
838,550;62,93;64,21;70,49
838,600;62,92;64,21;70,49
838,650;62,93;64,21;70,49
838,700;62,92;64,21;70,49
838,750;62,92;64,20;70,49
838,800;62,92;64,20;70,49
838,850;62,92;64,20;70,49
838,900;62,92;64,20;70,49
838,950;62,91;64,20;70,49
839,000;62,92;64,20;70,49
839,050;62,92;64,20;70,49
839,100;62,92;64,20;70,49
839,150;62,92;64,20;70,49
839,200;62,92;64,20;70,49
839,250;62,92;64,20;70,49
839,300;62,92;64,20;70,49
839,350;62,92;64,20;70,49
839,400;62,91;64,20;70,49
839,450;62,91;64,20;70,49
839,500;62,91;64,20;70,49
839,550;62,91;64,19;70,49
839,600;62,91;64,20;70,48
839,650;62,91;64,20;70,48
839,700;62,91;64,20;70,48
839,750;62,91;64,20;70,49
839,800;62,91;64,20;70,49
839,850;62,91;64,20;70,48
839,900;62,91;64,19;70,49
839,950;62,91;64,20;70,49
840,000;62,91;64,19;70,48
840,050;62,91;64,19;70,48
840,100;62,91;64,19;70,48
840,150;62,91;64,19;70,48
840,200;62,91;64,19;70,48
840,250;62,91;64,19;70,48
840,300;62,91;64,19;70,48
840,350;62,91;64,19;70,48
840,400;62,90;64,19;70,48
840,450;62,91;64,19;70,48
840,500;62,90;64,19;70,48
840,550;62,91;64,19;70,48
840,600;62,90;64,19;70,48
840,650;62,90;64,19;70,48
840,700;62,90;64,19;70,48
840,750;62,90;64,18;70,48
840,800;62,90;64,19;70,48
840,850;62,90;64,19;70,48
840,900;62,90;64,19;70,47
840,950;62,90;64,18;70,47
841,000;62,90;64,18;70,47
841,050;62,90;64,18;70,47
841,100;62,90;64,18;70,47
841,150;62,90;64,18;70,48
841,200;62,90;64,18;70,47
841,250;62,89;64,18;70,48
841,300;62,90;64,18;70,47
841,350;62,89;64,18;70,47
841,400;62,89;64,18;70,47
841,450;62,89;64,18;70,47
841,500;62,90;64,18;70,47
841,550;62,89;64,18;70,47
841,600;62,89;64,17;70,47
841,650;62,89;64,18;70,47
841,700;62,89;64,18;70,47
841,750;62,89;64,18;70,47
841,800;62,89;64,17;70,47
841,850;62,89;64,17;70,47
841,900;62,89;64,17;70,47
841,950;62,89;64,18;70,47
842,000;62,89;64,17;70,47
842,050;62,89;64,17;70,47
842,100;62,89;64,17;70,47
842,150;62,89;64,17;70,46
842,200;62,89;64,18;70,47
842,250;62,89;64,17;70,47
842,300;62,89;64,17;70,46
842,350;62,89;64,17;70,47
842,400;62,88;64,17;70,46
842,450;62,89;64,17;70,46
842,500;62,88;64,17;70,47
842,550;62,88;64,17;70,46
842,600;62,88;64,17;70,46
842,650;62,88;64,17;70,46
842,700;62,88;64,17;70,46
842,750;62,88;64,16;70,46
842,800;62,88;64,17;70,46
842,850;62,88;64,17;70,46
842,900;62,88;64,17;70,46
842,950;62,88;64,16;70,46
843,000;62,88;64,17;70,46
843,050;62,88;64,17;70,46
843,100;62,88;64,17;70,45
843,150;62,88;64,16;70,46
843,200;62,88;64,16;70,45
843,250;62,88;64,16;70,45
843,300;62,87;64,16;70,45
843,350;62,88;64,16;70,45
843,400;62,87;64,16;70,46
843,450;62,87;64,16;70,45
843,500;62,87;64,16;70,45
843,550;62,87;64,16;70,45
843,600;62,87;64,16;70,45
843,650;62,87;64,16;70,45
843,700;62,87;64,16;70,45
843,750;62,87;64,16;70,45
843,800;62,87;64,16;70,44
843,850;62,87;64,16;70,45
843,900;62,87;64,16;70,45
843,950;62,87;64,16;70,44
844,000;62,87;64,16;70,44
844,050;62,87;64,16;70,45
844,100;62,86;64,16;70,45
844,150;62,86;64,16;70,44
844,200;62,86;64,15;70,44
844,250;62,87;64,15;70,44
844,300;62,86;64,15;70,44
844,350;62,86;64,15;70,45
844,400;62,86;64,15;70,44
844,450;62,86;64,15;70,44
844,500;62,86;64,15;70,44
844,550;62,86;64,15;70,44
844,600;62,86;64,15;70,44
844,650;62,86;64,15;70,44
844,700;62,86;64,15;70,44
844,750;62,86;64,15;70,44
844,800;62,86;64,15;70,44
844,850;62,86;64,15;70,44
844,900;62,86;64,15;70,44
844,950;62,86;64,15;70,43
845,000;62,86;64,15;70,44
845,050;62,86;64,14;70,43
845,100;62,86;64,15;70,43
845,150;62,85;64,15;70,43
845,200;62,85;64,14;70,43
845,250;62,86;64,15;70,43
845,300;62,86;64,14;70,43
845,350;62,85;64,15;70,43
845,400;62,85;64,14;70,43
845,450;62,85;64,14;70,43
845,500;62,85;64,14;70,43
845,550;62,85;64,14;70,43
845,600;62,85;64,14;70,42
845,650;62,85;64,14;70,43
845,700;62,85;64,14;70,43
845,750;62,85;64,14;70,42
845,800;62,85;64,14;70,43
845,850;62,85;64,14;70,42
845,900;62,85;64,14;70,42
845,950;62,85;64,14;70,43
846,000;62,85;64,14;70,42
846,050;62,85;64,14;70,42
846,100;62,85;64,14;70,42
846,150;62,85;64,14;70,42
846,200;62,84;64,13;70,42
846,250;62,85;64,13;70,42
846,300;62,84;64,14;70,42
846,350;62,84;64,14;70,42
846,400;62,84;64,14;70,42
846,450;62,84;64,14;70,42
846,500;62,84;64,14;70,42
846,550;62,84;64,13;70,41
846,600;62,84;64,14;70,41
846,650;62,84;64,13;70,42
846,700;62,84;64,13;70,41
846,750;62,84;64,13;70,41
846,800;62,84;64,13;70,41
846,850;62,84;64,13;70,41
846,900;62,84;64,13;70,41
846,950;62,84;64,13;70,41
847,000;62,84;64,13;70,41
847,050;62,84;64,13;70,41
847,100;62,83;64,13;70,41
847,150;62,83;64,13;70,41
847,200;62,84;64,13;70,40
847,250;62,83;64,13;70,41
847,300;62,83;64,13;70,41
847,350;62,83;64,13;70,41
847,400;62,83;64,12;70,41
847,450;62,83;64,13;70,41
847,500;62,83;64,13;70,41
847,550;62,83;64,12;70,40
847,600;62,83;64,12;70,40
847,650;62,83;64,12;70,40
847,700;62,83;64,12;70,40
847,750;62,82;64,12;70,40
847,800;62,83;64,12;70,40
847,850;62,82;64,12;70,40
847,900;62,82;64,12;70,40
847,950;62,82;64,13;70,40
848,000;62,82;64,12;70,40
848,050;62,82;64,12;70,40
848,100;62,83;64,12;70,40
848,150;62,82;64,12;70,40
848,200;62,82;64,12;70,40
848,250;62,82;64,12;70,39
848,300;62,82;64,12;70,40
848,350;62,82;64,12;70,40
848,400;62,82;64,12;70,39
848,450;62,82;64,12;70,39
848,500;62,82;64,12;70,39
848,550;62,82;64,12;70,39
848,600;62,82;64,12;70,40
848,650;62,81;64,11;70,39
848,700;62,82;64,12;70,39
848,750;62,82;64,11;70,39
848,800;62,81;64,11;70,39
848,850;62,81;64,12;70,39
848,900;62,81;64,12;70,39
848,950;62,81;64,11;70,39
849,000;62,81;64,11;70,39
849,050;62,81;64,11;70,39
849,100;62,81;64,11;70,39
849,150;62,81;64,11;70,39
849,200;62,81;64,11;70,39
849,250;62,81;64,11;70,39
849,300;62,81;64,11;70,39
849,350;62,81;64,11;70,39
849,400;62,81;64,11;70,39
849,450;62,81;64,11;70,39
849,500;62,80;64,11;70,39
849,550;62,80;64,11;70,39
849,600;62,80;64,11;70,39
849,650;62,80;64,11;70,38
849,700;62,80;64,11;70,38
849,750;62,80;64,11;70,38
849,800;62,80;64,10;70,38
849,850;62,80;64,10;70,38
849,900;62,80;64,10;70,38
849,950;62,80;64,11;70,38
850,000;62,80;64,11;70,38
850,050;62,80;64,11;70,38
850,100;62,80;64,10;70,38
850,150;62,79;64,10;70,38
850,200;62,80;64,10;70,38
850,250;62,79;64,10;70,38
850,300;62,80;64,10;70,38
850,350;62,79;64,10;70,38
850,400;62,79;64,10;70,38
850,450;62,79;64,10;70,38
850,500;62,79;64,10;70,38
850,550;62,79;64,10;70,37
850,600;62,79;64,10;70,38
850,650;62,79;64,10;70,38
850,700;62,79;64,09;70,38
850,750;62,79;64,09;70,37
850,800;62,79;64,10;70,37
850,850;62,78;64,09;70,38
850,900;62,79;64,09;70,38
850,950;62,79;64,09;70,38
851,000;62,79;64,09;70,37
851,050;62,78;64,10;70,37
851,100;62,78;64,09;70,37
851,150;62,78;64,09;70,37
851,200;62,78;64,09;70,37
851,250;62,78;64,09;70,37
851,300;62,78;64,09;70,37
851,350;62,78;64,09;70,37
851,400;62,78;64,09;70,37
851,450;62,78;64,09;70,37
851,500;62,78;64,09;70,37
851,550;62,78;64,09;70,37
851,600;62,78;64,09;70,37
851,650;62,78;64,09;70,37
851,700;62,77;64,09;70,37
851,750;62,78;64,09;70,37
851,800;62,77;64,08;70,37
851,850;62,77;64,09;70,37
851,900;62,77;64,09;70,37
851,950;62,77;64,08;70,37
852,000;62,77;64,09;70,36
852,050;62,77;64,08;70,37
852,100;62,77;64,08;70,37
852,150;62,77;64,09;70,37
852,200;62,77;64,08;70,37
852,250;62,77;64,08;70,37
852,300;62,77;64,08;70,37
852,350;62,77;64,08;70,37
852,400;62,77;64,08;70,37
852,450;62,76;64,08;70,36
852,500;62,76;64,08;70,36
852,550;62,76;64,08;70,36
852,600;62,76;64,08;70,37
852,650;62,76;64,08;70,36
852,700;62,76;64,08;70,37
852,750;62,76;64,08;70,36
852,800;62,76;64,08;70,36
852,850;62,76;64,08;70,36
852,900;62,76;64,08;70,36
852,950;62,75;64,08;70,36
853,000;62,76;64,08;70,36
853,050;62,76;64,08;70,36
853,100;62,76;64,08;70,36
853,150;62,75;64,07;70,36
853,200;62,75;64,08;70,36
853,250;62,75;64,07;70,36
853,300;62,75;64,07;70,36
853,350;62,75;64,07;70,36
853,400;62,75;64,07;70,36
853,450;62,75;64,07;70,36
853,500;62,75;64,08;70,36
853,550;62,75;64,07;70,36
853,600;62,75;64,07;70,36
853,650;62,75;64,07;70,36
853,700;62,75;64,07;70,36
853,750;62,74;64,07;70,36
853,800;62,75;64,07;70,35
853,850;62,74;64,07;70,36
853,900;62,74;64,07;70,36
853,950;62,74;64,07;70,36
854,000;62,74;64,07;70,36
854,050;62,74;64,06;70,36
854,100;62,74;64,07;70,36
854,150;62,74;64,07;70,36
854,200;62,74;64,07;70,36
854,250;62,74;64,07;70,36
854,300;62,74;64,07;70,36
854,350;62,73;64,07;70,36
854,400;62,74;64,06;70,36
854,450;62,73;64,06;70,36
854,500;62,74;64,07;70,36
854,550;62,74;64,07;70,36
854,600;62,73;64,06;70,35
854,650;62,73;64,06;70,36
854,700;62,73;64,06;70,35
854,750;62,73;64,06;70,35
854,800;62,73;64,06;70,35
854,850;62,73;64,06;70,35
854,900;62,73;64,06;70,35
854,950;62,73;64,06;70,35
855,000;62,73;64,06;70,35
855,050;62,73;64,06;70,36
855,100;62,73;64,06;70,35
855,150;62,73;64,06;70,35
855,200;62,72;64,06;70,35
855,250;62,73;64,06;70,35
855,300;62,73;64,06;70,35
855,350;62,72;64,06;70,35
855,400;62,72;64,06;70,36
855,450;62,72;64,06;70,35
855,500;62,72;64,06;70,35
855,550;62,72;64,05;70,35
855,600;62,72;64,06;70,35
855,650;62,72;64,05;70,35
855,700;62,72;64,05;70,35
855,750;62,72;64,05;70,35
855,800;62,72;64,05;70,35
855,850;62,72;64,05;70,35
855,900;62,72;64,05;70,35
855,950;62,72;64,05;70,35
856,000;62,71;64,05;70,35
856,050;62,71;64,05;70,35
856,100;62,72;64,05;70,35
856,150;62,72;64,05;70,35
856,200;62,71;64,05;70,35
856,250;62,71;64,05;70,34
856,300;62,71;64,05;70,35
856,350;62,71;64,05;70,34
856,400;62,71;64,05;70,35
856,450;62,71;64,05;70,35
856,500;62,71;64,05;70,34
856,550;62,71;64,05;70,35
856,600;62,71;64,05;70,35
856,650;62,71;64,05;70,34
856,700;62,70;64,05;70,34
856,750;62,71;64,05;70,34
856,800;62,71;64,05;70,34
856,850;62,71;64,04;70,34
856,900;62,71;64,04;70,34
856,950;62,71;64,05;70,34
857,000;62,70;64,04;70,34
857,050;62,70;64,04;70,34
857,100;62,70;64,05;70,34
857,150;62,70;64,04;70,34
857,200;62,70;64,04;70,34
857,250;62,70;64,04;70,34
857,300;62,70;64,04;70,34
857,350;62,70;64,04;70,34
857,400;62,70;64,04;70,34
857,450;62,70;64,04;70,34
857,500;62,70;64,04;70,34
857,550;62,70;64,04;70,34
857,600;62,69;64,04;70,33
857,650;62,70;64,04;70,33
857,700;62,70;64,04;70,34
857,750;62,69;64,04;70,33
857,800;62,70;64,04;70,34
857,850;62,69;64,04;70,33
857,900;62,70;64,04;70,33
857,950;62,70;64,04;70,34
858,000;62,69;64,04;70,34
858,050;62,69;64,03;70,33
858,100;62,69;64,04;70,33
858,150;62,69;64,04;70,33
858,200;62,69;64,04;70,33
858,250;62,69;64,03;70,33
858,300;62,69;64,03;70,33
858,350;62,69;64,03;70,33
858,400;62,69;64,03;70,33
858,450;62,69;64,03;70,33
858,500;62,68;64,03;70,33
858,550;62,69;64,03;70,33
858,600;62,68;64,03;70,33
858,650;62,69;64,03;70,33
858,700;62,69;64,03;70,33
858,750;62,68;64,03;70,33
858,800;62,68;64,03;70,33
858,850;62,68;64,03;70,33
858,900;62,68;64,03;70,33
858,950;62,68;64,03;70,33
859,000;62,68;64,02;70,33
859,050;62,68;64,03;70,32
859,100;62,68;64,03;70,32
859,150;62,68;64,03;70,32
859,200;62,68;64,03;70,32
859,250;62,68;64,03;70,33
859,300;62,68;64,02;70,32
859,350;62,68;64,02;70,32
859,400;62,67;64,02;70,32
859,450;62,68;64,03;70,32
859,500;62,68;64,02;70,32
859,550;62,68;64,03;70,32
859,600;62,68;64,02;70,32
859,650;62,67;64,02;70,32
859,700;62,67;64,02;70,32
859,750;62,67;64,02;70,32
859,800;62,67;64,02;70,32
859,850;62,67;64,02;70,32
859,900;62,67;64,02;70,32
859,950;62,67;64,02;70,32
860,000;62,67;64,02;70,32
860,050;62,67;64,02;70,31
860,100;62,67;64,02;70,32
860,150;62,67;64,02;70,32
860,200;62,67;64,02;70,31
860,250;62,67;64,02;70,31
860,300;62,67;64,02;70,31
860,350;62,67;64,01;70,31
860,400;62,67;64,02;70,31
860,450;62,66;64,02;70,31
860,500;62,67;64,01;70,31
860,550;62,67;64,01;70,31
860,600;62,67;64,01;70,31
860,650;62,67;64,01;70,31
860,700;62,66;64,01;70,31
