"Time (s) Run #2";"Temperature 1 (°C) Run #2";"Temperature 2 (°C) Run #2";"Temperature 3 (°C) Run #2";"Time (s) Run #3";"Temperature 1 (°C) Run #3";"Temperature 2 (°C) Run #3";"Temperature 3 (°C) Run #3"
2627,950;57,05;58,00;50,11;2627,950;50,91;57,63;58,68
2628,000;57,06;58,00;50,11;2628,000;50,91;57,63;58,68
2628,050;57,05;58,00;50,11;2628,050;50,91;57,63;58,68
2628,100;57,05;58,00;50,11;2628,100;50,91;57,63;58,68
2628,150;57,05;58,00;50,11;2628,150;50,91;57,63;58,68
2628,200;57,05;58,00;50,11;2628,200;50,91;57,63;58,68
2628,250;57,05;58,00;50,11;2628,250;50,91;57,63;58,68
2628,300;57,05;58,00;50,11;2628,300;50,91;57,63;58,68
2628,350;57,05;58,00;50,11;2628,350;50,91;57,63;58,68
2628,400;57,05;58,00;50,11;2628,400;50,91;57,63;58,68
2628,450;57,05;58,00;50,10;2628,450;50,91;57,63;58,68
2628,500;57,05;58,00;50,11;2628,500;50,90;57,63;58,68
2628,550;57,05;58,00;50,10;2628,550;50,91;57,63;58,68
2628,600;57,05;58,00;50,11;2628,600;50,91;57,63;58,68
2628,650;57,05;57,99;50,11;2628,650;50,90;57,63;58,68
2628,700;57,05;58,00;50,10;2628,700;50,91;57,63;58,68
2628,750;57,05;58,00;50,10;2628,750;50,91;57,63;58,68
2628,800;57,05;57,99;50,10;2628,800;50,90;57,63;58,68
2628,850;57,05;58,00;50,10;2628,850;50,91;57,62;58,68
2628,900;57,05;57,99;50,10;2628,900;50,91;57,63;58,68
2628,950;57,05;57,99;50,11;2628,950;50,90;57,63;58,68
2629,000;57,05;57,99;50,10;2629,000;50,90;57,63;58,68
2629,050;57,05;57,99;50,10;2629,050;50,91;57,63;58,68
2629,100;57,05;57,99;50,10;2629,100;50,90;57,62;58,68
2629,150;57,05;57,99;50,10;2629,150;50,90;57,62;58,67
2629,200;57,04;57,99;50,10;2629,200;50,90;57,62;58,68
2629,250;57,05;57,99;50,10;2629,250;50,90;57,63;58,67
2629,300;57,04;57,99;50,10;2629,300;50,90;57,63;58,68
2629,350;57,04;57,99;50,10;2629,350;50,90;57,62;58,67
2629,400;57,05;57,99;50,10;2629,400;50,90;57,63;58,68
2629,450;57,04;57,99;50,10;2629,450;50,90;57,62;58,68
2629,500;57,04;57,99;50,10;2629,500;50,90;57,62;58,68
2629,550;57,04;57,99;50,10;2629,550;50,90;57,63;58,67
2629,600;57,04;57,99;50,10;2629,600;50,90;57,62;58,67
2629,650;57,04;57,99;50,10;2629,650;50,90;57,62;58,67
2629,700;57,04;57,99;50,10;2629,700;50,90;57,62;58,67
2629,750;57,04;57,99;50,10;2629,750;50,90;57,62;58,67
2629,800;57,04;57,99;50,10;2629,800;50,90;57,62;58,67
2629,850;57,04;57,99;50,10;2629,850;50,90;57,62;58,67
2629,900;57,04;57,99;50,10;2629,900;50,90;57,62;58,67
2629,950;57,04;57,98;50,10;2629,950;50,90;57,62;58,67
2630,000;57,04;57,99;50,10;2630,000;50,90;57,62;58,67
2630,050;57,04;57,98;50,10;2630,050;50,90;57,62;58,67
2630,100;57,04;57,98;50,09;2630,100;50,90;57,62;58,67
2630,150;57,04;57,98;50,09;2630,150;50,90;57,62;58,67
2630,200;57,04;57,98;50,09;2630,200;50,90;57,62;58,67
2630,250;57,04;57,98;50,10;2630,250;50,90;57,62;58,67
2630,300;57,04;57,98;50,09;2630,300;50,90;57,62;58,67
2630,350;57,04;57,98;50,09;2630,350;50,90;57,62;58,67
2630,400;57,04;57,98;50,09;2630,400;50,89;57,61;58,67
2630,450;57,04;57,99;50,09;2630,450;50,89;57,62;58,67
2630,500;57,04;57,98;50,09;2630,500;50,90;57,62;58,67
2630,550;57,04;57,98;50,09;2630,550;50,89;57,61;58,67
2630,600;57,04;57,98;50,09;2630,600;50,89;57,62;58,67
2630,650;57,04;57,98;50,09;2630,650;50,89;57,61;58,67
2630,700;57,04;57,98;50,09;2630,700;50,89;57,62;58,67
2630,750;57,04;57,99;50,09;2630,750;50,89;57,62;58,67
2630,800;57,04;57,98;50,09;2630,800;50,89;57,62;58,67
2630,850;57,04;57,98;50,09;2630,850;50,90;57,61;58,67
2630,900;57,04;57,98;50,09;2630,900;50,89;57,61;58,67
2630,950;57,04;57,98;50,09;2630,950;50,89;57,61;58,66
2631,000;57,03;57,98;50,09;2631,000;50,89;57,62;58,66
2631,050;57,03;57,98;50,09;2631,050;50,89;57,62;58,67
2631,100;57,03;57,98;50,09;2631,100;50,89;57,61;58,67
2631,150;57,04;57,98;50,09;2631,150;50,89;57,61;58,67
2631,200;57,03;57,98;50,09;2631,200;50,89;57,61;58,67
2631,250;57,03;57,98;50,09;2631,250;50,89;57,61;58,67
2631,300;57,03;57,98;50,09;2631,300;50,89;57,61;58,67
2631,350;57,03;57,98;50,09;2631,350;50,89;57,61;58,66
2631,400;57,03;57,98;50,09;2631,400;50,89;57,61;58,66
2631,450;57,03;57,98;50,09;2631,450;50,89;57,62;58,66
2631,500;57,03;57,97;50,08;2631,500;50,89;57,61;58,66
2631,550;57,03;57,97;50,08;2631,550;50,89;57,61;58,66
2631,600;57,03;57,97;50,08;2631,600;50,89;57,61;58,66
2631,650;57,03;57,98;50,09;2631,650;50,89;57,61;58,66
2631,700;57,03;57,98;50,09;2631,700;50,89;57,61;58,66
2631,750;57,03;57,98;50,08;2631,750;50,89;57,61;58,66
2631,800;57,03;57,97;50,08;2631,800;50,88;57,61;58,66
2631,850;57,03;57,97;50,08;2631,850;50,89;57,61;58,66
2631,900;57,03;57,97;50,08;2631,900;50,89;57,61;58,66
2631,950;57,03;57,97;50,08;2631,950;50,88;57,61;58,66
2632,000;57,03;57,97;50,08;2632,000;50,88;57,61;58,66
2632,050;57,03;57,97;50,08;2632,050;50,88;57,61;58,66
2632,100;57,03;57,97;50,08;2632,100;50,88;57,61;58,66
2632,150;57,03;57,97;50,08;2632,150;50,88;57,61;58,66
2632,200;57,03;57,97;50,08;2632,200;50,88;57,60;58,66
2632,250;57,03;57,97;50,08;2632,250;50,88;57,61;58,66
2632,300;57,03;57,97;50,08;2632,300;50,88;57,61;58,66
2632,350;57,03;57,97;50,08;2632,350;50,89;57,60;58,66
2632,400;57,02;57,97;50,08;2632,400;50,88;57,61;58,66
2632,450;57,02;57,97;50,08;2632,450;50,89;57,61;58,66
2632,500;57,02;57,97;50,08;2632,500;50,88;57,61;58,66
2632,550;57,02;57,97;50,08;2632,550;50,88;57,60;58,66
2632,600;57,03;57,97;50,08;2632,600;50,88;57,60;58,66
2632,650;57,02;57,97;50,08;2632,650;50,88;57,61;58,66
2632,700;57,02;57,97;50,08;2632,700;50,88;57,60;58,66
2632,750;57,02;57,97;50,08;2632,750;50,88;57,60;58,66
2632,800;57,02;57,96;50,08;2632,800;50,88;57,61;58,66
2632,850;57,02;57,97;50,08;2632,850;50,88;57,60;58,66
2632,900;57,02;57,97;50,08;2632,900;50,88;57,60;58,66
2632,950;57,02;57,97;50,08;2632,950;50,88;57,60;58,65
2633,000;57,02;57,96;50,08;2633,000;50,88;57,60;58,66
2633,050;57,02;57,97;50,07;2633,050;50,88;57,60;58,65
2633,100;57,02;57,96;50,08;2633,100;50,88;57,60;58,66
2633,150;57,02;57,96;50,07;2633,150;50,88;57,60;58,65
2633,200;57,02;57,96;50,07;2633,200;50,88;57,60;58,65
2633,250;57,02;57,97;50,07;2633,250;50,88;57,60;58,65
2633,300;57,02;57,96;50,08;2633,300;50,87;57,60;58,65
2633,350;57,02;57,97;50,07;2633,350;50,88;57,60;58,65
2633,400;57,02;57,96;50,07;2633,400;50,88;57,60;58,65
2633,450;57,02;57,96;50,07;2633,450;50,88;57,60;58,66
2633,500;57,02;57,96;50,07;2633,500;50,88;57,60;58,65
2633,550;57,02;57,96;50,07;2633,550;50,87;57,60;58,65
2633,600;57,02;57,96;50,07;2633,600;50,88;57,60;58,65
2633,650;57,02;57,96;50,07;2633,650;50,87;57,60;58,65
2633,700;57,02;57,96;50,07;2633,700;50,87;57,60;58,65
2633,750;57,01;57,96;50,07;2633,750;50,87;57,60;58,65
2633,800;57,01;57,96;50,07;2633,800;50,87;57,60;58,65
2633,850;57,01;57,96;50,07;2633,850;50,88;57,60;58,65
2633,900;57,02;57,96;50,07;2633,900;50,88;57,60;58,65
2633,950;57,01;57,96;50,07;2633,950;50,87;57,60;58,65
2634,000;57,02;57,96;50,07;2634,000;50,87;57,60;58,65
2634,050;57,01;57,96;50,07;2634,050;50,87;57,60;58,65
2634,100;57,01;57,96;50,06;2634,100;50,87;57,59;58,65
2634,150;57,01;57,96;50,06;2634,150;50,87;57,59;58,65
2634,200;57,01;57,96;50,07;2634,200;50,87;57,60;58,65
2634,250;57,01;57,96;50,07;2634,250;50,87;57,60;58,65
2634,300;57,01;57,95;50,06;2634,300;50,87;57,60;58,65
2634,350;57,02;57,95;50,06;2634,350;50,87;57,59;58,65
2634,400;57,01;57,96;50,07;2634,400;50,87;57,59;58,65
2634,450;57,01;57,95;50,07;2634,450;50,87;57,60;58,65
2634,500;57,01;57,95;50,07;2634,500;50,87;57,59;58,64
2634,550;57,01;57,95;50,06;2634,550;50,87;57,60;58,65
2634,600;57,01;57,95;50,06;2634,600;50,87;57,59;58,65
2634,650;57,01;57,95;50,06;2634,650;50,87;57,59;58,65
2634,700;57,01;57,95;50,06;2634,700;50,87;57,60;58,64
2634,750;57,01;57,95;50,06;2634,750;50,87;57,59;58,64
2634,800;57,01;57,95;50,06;2634,800;50,87;57,59;58,64
2634,850;57,01;57,95;50,06;2634,850;50,87;57,59;58,64
2634,900;57,01;57,95;50,06;2634,900;50,87;57,59;58,64
2634,950;57,01;57,95;50,06;2634,950;50,87;57,59;58,64
2635,000;57,01;57,95;50,06;2635,000;50,86;57,59;58,64
2635,050;57,00;57,95;50,06;2635,050;50,86;57,59;58,65
2635,100;57,01;57,95;50,06;2635,100;50,87;57,59;58,64
2635,150;57,01;57,95;50,06;2635,150;50,87;57,59;58,64
2635,200;57,00;57,95;50,06;2635,200;50,86;57,59;58,65
2635,250;57,00;57,95;50,05;2635,250;50,86;57,59;58,64
2635,300;57,01;57,95;50,05;2635,300;50,86;57,59;58,64
2635,350;57,01;57,95;50,06;2635,350;50,86;57,59;58,64
2635,400;57,00;57,95;50,06;2635,400;50,86;57,59;58,64
2635,450;57,01;57,94;50,05;2635,450;50,86;57,59;58,64
2635,500;57,00;57,95;50,06;2635,500;50,86;57,59;58,64
2635,550;57,00;57,94;50,06;2635,550;50,86;57,59;58,64
2635,600;57,00;57,94;50,06;2635,600;50,86;57,59;58,64
2635,650;57,00;57,94;50,05;2635,650;50,86;57,58;58,64
2635,700;57,00;57,95;50,05;2635,700;50,86;57,59;58,64
2635,750;57,00;57,94;50,05;2635,750;50,86;57,59;58,64
2635,800;57,00;57,94;50,05;2635,800;50,86;57,59;58,64
2635,850;57,00;57,94;50,05;2635,850;50,86;57,59;58,64
2635,900;57,00;57,94;50,05;2635,900;50,86;57,59;58,63
2635,950;57,00;57,94;50,05;2635,950;50,86;57,59;58,64
2636,000;57,00;57,94;50,05;2636,000;50,86;57,59;58,63
2636,050;57,00;57,94;50,05;2636,050;50,86;57,59;58,64
2636,100;57,00;57,94;50,05;2636,100;50,86;57,59;58,64
2636,150;57,00;57,94;50,05;2636,150;50,86;57,59;58,64
2636,200;57,00;57,94;50,05;2636,200;50,85;57,59;58,64
2636,250;57,00;57,94;50,05;2636,250;50,86;57,59;58,63
2636,300;57,00;57,94;50,05;2636,300;50,86;57,59;58,63
2636,350;57,00;57,94;50,05;2636,350;50,85;57,59;58,63
2636,400;57,00;57,94;50,05;2636,400;50,86;57,59;58,63
2636,450;57,00;57,94;50,05;2636,450;50,85;57,58;58,63
2636,500;56,99;57,94;50,05;2636,500;50,86;57,59;58,63
2636,550;57,00;57,93;50,05;2636,550;50,85;57,59;58,63
2636,600;56,99;57,94;50,05;2636,600;50,85;57,59;58,63
2636,650;56,99;57,93;50,05;2636,650;50,85;57,59;58,63
2636,700;57,00;57,93;50,05;2636,700;50,85;57,59;58,63
2636,750;57,00;57,94;50,04;2636,750;50,85;57,59;58,63
2636,800;56,99;57,94;50,04;2636,800;50,85;57,58;58,63
2636,850;56,99;57,93;50,05;2636,850;50,85;57,59;58,63
2636,900;56,99;57,93;50,05;2636,900;50,85;57,58;58,63
2636,950;56,99;57,93;50,05;2636,950;50,86;57,58;58,63
2637,000;56,99;57,93;50,04;2637,000;50,86;57,58;58,63
2637,050;56,99;57,93;50,05;2637,050;50,85;57,58;58,63
2637,100;56,99;57,93;50,04;2637,100;50,85;57,58;58,63
2637,150;56,99;57,93;50,04;2637,150;50,85;57,58;58,63
2637,200;56,99;57,93;50,04;2637,200;50,85;57,58;58,63
2637,250;56,99;57,93;50,04;2637,250;50,85;57,58;58,63
2637,300;56,99;57,93;50,04;2637,300;50,85;57,58;58,63
2637,350;56,99;57,93;50,04;2637,350;50,85;57,58;58,63
2637,400;56,99;57,93;50,04;2637,400;50,85;57,58;58,62
2637,450;56,99;57,93;50,04;2637,450;50,85;57,58;58,63
2637,500;56,99;57,93;50,04;2637,500;50,85;57,58;58,63
2637,550;56,99;57,93;50,04;2637,550;50,85;57,58;58,63
2637,600;56,99;57,93;50,04;2637,600;50,85;57,58;58,62
2637,650;56,99;57,93;50,04;2637,650;50,85;57,58;58,63
2637,700;56,99;57,93;50,04;2637,700;50,84;57,58;58,62
2637,750;56,99;57,93;50,04;2637,750;50,85;57,58;58,63
2637,800;56,99;57,92;50,04;2637,800;50,85;57,58;58,62
2637,850;56,99;57,93;50,04;2637,850;50,84;57,58;58,62
2637,900;56,99;57,93;50,04;2637,900;50,84;57,58;58,62
2637,950;56,99;57,92;50,04;2637,950;50,84;57,58;58,62
2638,000;56,99;57,92;50,04;2638,000;50,84;57,58;58,62
2638,050;56,99;57,93;50,04;2638,050;50,84;57,57;58,62
2638,100;56,98;57,92;50,04;2638,100;50,84;57,58;58,62
2638,150;56,98;57,92;50,04;2638,150;50,84;57,58;58,62
2638,200;56,98;57,92;50,04;2638,200;50,84;57,58;58,62
2638,250;56,98;57,92;50,04;2638,250;50,84;57,58;58,62
2638,300;56,98;57,92;50,04;2638,300;50,84;57,58;58,62
2638,350;56,98;57,92;50,03;2638,350;50,84;57,58;58,62
2638,400;56,98;57,92;50,03;2638,400;50,84;57,58;58,62
2638,450;56,98;57,92;50,03;2638,450;50,84;57,58;58,62
2638,500;56,98;57,92;50,04;2638,500;50,84;57,58;58,62
2638,550;56,98;57,92;50,04;2638,550;50,84;57,58;58,62
2638,600;56,98;57,92;50,03;2638,600;50,84;57,57;58,62
2638,650;56,98;57,92;50,04;2638,650;50,84;57,57;58,62
2638,700;56,98;57,92;50,03;2638,700;50,84;57,58;58,61
2638,750;56,98;57,92;50,03;2638,750;50,84;57,57;58,62
2638,800;56,98;57,92;50,03;2638,800;50,84;57,57;58,62
2638,850;56,98;57,92;50,03;2638,850;50,84;57,57;58,61
2638,900;56,98;57,92;50,03;2638,900;50,84;57,57;58,61
2638,950;56,98;57,92;50,03;2638,950;50,83;57,57;58,62
2639,000;56,98;57,92;50,03;2639,000;50,83;57,58;58,61
2639,050;56,98;57,92;50,03;2639,050;50,84;57,57;58,61
2639,100;56,98;57,92;50,03;2639,100;50,84;57,57;58,61
2639,150;56,98;57,92;50,03;2639,150;50,84;57,57;58,61
2639,200;56,97;57,92;50,03;2639,200;50,84;57,57;58,61
2639,250;56,97;57,92;50,03;2639,250;50,83;57,57;58,61
2639,300;56,97;57,92;50,03;2639,300;50,84;57,57;58,61
2639,350;56,97;57,91;50,03;2639,350;50,83;57,57;58,61
2639,400;56,97;57,92;50,03;2639,400;50,83;57,57;58,61
2639,450;56,97;57,91;50,03;2639,450;50,83;57,57;58,61
2639,500;56,97;57,91;50,03;2639,500;50,83;57,57;58,61
2639,550;56,97;57,91;50,03;2639,550;50,83;57,57;58,61
2639,600;56,97;57,91;50,03;2639,600;50,83;57,57;58,61
2639,650;56,97;57,92;50,03;2639,650;50,83;57,57;58,61
2639,700;56,97;57,91;50,03;2639,700;50,83;57,57;58,61
2639,750;56,97;57,91;50,03;2639,750;50,83;57,57;58,61
2639,800;56,97;57,91;50,03;2639,800;50,83;57,57;58,61
2639,850;56,97;57,91;50,02;2639,850;50,83;57,57;58,61
2639,900;56,97;57,91;50,03;2639,900;50,83;57,57;58,61
2639,950;56,97;57,91;50,02;2639,950;50,82;57,57;58,61
2640,000;56,97;57,91;50,03;2640,000;50,83;57,57;58,61
2640,050;56,97;57,91;50,03;2640,050;50,83;57,57;58,61
2640,100;56,97;57,92;50,02;2640,100;50,83;57,57;58,61
2640,150;56,97;57,91;50,02;2640,150;50,83;57,56;58,60
2640,200;56,97;57,91;50,03;2640,200;50,83;57,57;58,60
2640,250;56,97;57,91;50,02;2640,250;50,83;57,56;58,61
2640,300;56,97;57,91;50,02;2640,300;50,83;57,56;58,61
2640,350;56,97;57,91;50,02;2640,350;50,83;57,57;58,60
2640,400;56,97;57,91;50,02;2640,400;50,82;57,57;58,61
2640,450;56,97;57,91;50,02;2640,450;50,83;57,57;58,60
2640,500;56,97;57,91;50,02;2640,500;50,82;57,57;58,60
2640,550;56,96;57,91;50,02;2640,550;50,82;57,57;58,60
2640,600;56,96;57,91;50,02;2640,600;50,82;57,56;58,60
2640,650;56,96;57,91;50,02;2640,650;50,82;57,56;58,60
2640,700;56,97;57,91;50,02;2640,700;50,82;57,56;58,60
2640,750;56,96;57,91;50,02;2640,750;50,83;57,57;58,60
2640,800;56,96;57,91;50,02;2640,800;50,82;57,56;58,60
2640,850;56,96;57,91;50,02;2640,850;50,82;57,56;58,60
2640,900;56,96;57,91;50,02;2640,900;50,82;57,56;58,60
2640,950;56,96;57,91;50,02;2640,950;50,82;57,56;58,60
2641,000;56,96;57,91;50,02;2641,000;50,82;57,56;58,60
2641,050;56,96;57,91;50,02;2641,050;50,82;57,56;58,60
2641,100;56,96;57,91;50,02;2641,100;50,82;57,56;58,60
2641,150;56,96;57,91;50,02;2641,150;50,82;57,56;58,60
2641,200;56,96;57,90;50,01;2641,200;50,82;57,56;58,60
2641,250;56,96;57,90;50,02;2641,250;50,82;57,56;58,60
2641,300;56,96;57,90;50,02;2641,300;50,82;57,56;58,60
2641,350;56,96;57,90;50,01;2641,350;50,82;57,56;58,60
2641,400;56,96;57,90;50,02;2641,400;50,82;57,56;58,60
2641,450;56,96;57,90;50,02;2641,450;50,82;57,56;58,60
2641,500;56,96;57,90;50,02;2641,500;50,82;57,56;58,59
2641,550;56,96;57,91;50,02;2641,550;50,82;57,56;58,60
2641,600;56,96;57,90;50,02;2641,600;50,82;57,56;58,59
2641,650;56,96;57,90;50,02;2641,650;50,82;57,56;58,60
2641,700;56,96;57,90;50,01;2641,700;50,82;57,56;58,59
2641,750;56,96;57,90;50,01;2641,750;50,81;57,56;58,59
2641,800;56,96;57,90;50,02;2641,800;50,81;57,56;58,59
2641,850;56,96;57,90;50,01;2641,850;50,81;57,55;58,59
2641,900;56,95;57,90;50,01;2641,900;50,81;57,56;58,60
2641,950;56,96;57,90;50,01;2641,950;50,81;57,55;58,59
2642,000;56,96;57,90;50,01;2642,000;50,81;57,56;58,59
2642,050;56,95;57,90;50,01;2642,050;50,81;57,55;58,59
2642,100;56,95;57,90;50,01;2642,100;50,81;57,55;58,59
2642,150;56,95;57,90;50,01;2642,150;50,81;57,55;58,59
2642,200;56,96;57,90;50,01;2642,200;50,81;57,55;58,59
2642,250;56,95;57,90;50,01;2642,250;50,81;57,55;58,59
2642,300;56,95;57,90;50,01;2642,300;50,81;57,55;58,59
2642,350;56,95;57,90;50,01;2642,350;50,81;57,55;58,59
2642,400;56,95;57,90;50,01;2642,400;50,81;57,55;58,59
2642,450;56,95;57,90;50,01;2642,450;50,81;57,55;58,59
2642,500;56,95;57,90;50,01;2642,500;50,81;57,55;58,58
2642,550;56,95;57,90;50,01;2642,550;50,81;57,55;58,59
2642,600;56,95;57,90;50,01;2642,600;50,81;57,55;58,58
2642,650;56,95;57,90;50,01;2642,650;50,81;57,55;58,59
2642,700;56,95;57,90;50,01;2642,700;50,81;57,55;58,58
2642,750;56,95;57,90;50,01;2642,750;50,81;57,55;58,58
2642,800;56,95;57,90;50,01;2642,800;50,80;57,55;58,58
2642,850;56,95;57,90;50,01;2642,850;50,80;57,55;58,59
2642,900;56,95;57,90;50,01;2642,900;50,81;57,55;58,58
2642,950;56,95;57,90;50,01;2642,950;50,80;57,55;58,58
2643,000;56,95;57,90;50,01;2643,000;50,80;57,55;58,58
2643,050;56,95;57,90;50,01;2643,050;50,80;57,55;58,58
2643,100;56,95;57,89;50,01;2643,100;50,80;57,55;58,58
2643,150;56,95;57,90;50,00;2643,150;50,80;57,55;58,58
2643,200;56,95;57,89;50,01;2643,200;50,80;57,55;58,58
2643,250;56,95;57,89;50,01;2643,250;50,80;57,54;58,58
2643,300;56,94;57,89;50,00;2643,300;50,80;57,55;58,58
2643,350;56,95;57,89;50,00;2643,350;50,80;57,54;58,58
2643,400;56,94;57,89;50,00;2643,400;50,80;57,55;58,58
2643,450;56,94;57,89;50,00;2643,450;50,80;57,55;58,58
2643,500;56,94;57,89;50,00;2643,500;50,80;57,55;58,58
2643,550;56,94;57,89;50,00;2643,550;50,80;57,54;58,58
2643,600;56,95;57,90;50,00;2643,600;50,80;57,55;58,58
2643,650;56,95;57,89;50,00;2643,650;50,80;57,54;58,57
2643,700;56,94;57,89;50,00;2643,700;50,80;57,54;58,58
2643,750;56,94;57,89;50,00;2643,750;50,80;57,54;58,57
2643,800;56,94;57,89;50,00;2643,800;50,80;57,54;58,57
2643,850;56,94;57,89;50,00;2643,850;50,80;57,54;58,57
2643,900;56,94;57,89;50,00;2643,900;50,80;57,54;58,57
2643,950;56,94;57,89;50,00;2643,950;50,80;57,54;58,57
2644,000;56,94;57,89;50,00;2644,000;50,80;57,54;58,57
2644,050;56,94;57,89;50,00;2644,050;50,80;57,54;58,57
2644,100;56,94;57,89;50,00;2644,100;50,79;57,54;58,57
2644,150;56,94;57,89;50,00;2644,150;50,80;57,54;58,57
2644,200;56,94;57,89;50,00;2644,200;50,79;57,54;58,57
2644,250;56,94;57,89;50,00;2644,250;50,79;57,54;58,57
2644,300;56,94;57,89;50,00;2644,300;50,80;57,54;58,57
2644,350;56,94;57,89;50,00;2644,350;50,79;57,54;58,57
2644,400;56,94;57,89;50,00;2644,400;50,79;57,54;58,57
2644,450;56,94;57,89;50,00;2644,450;50,79;57,54;58,57
2644,500;56,94;57,88;50,00;2644,500;50,80;57,54;58,57
2644,550;56,94;57,88;50,00;2644,550;50,80;57,54;58,57
2644,600;56,94;57,89;50,00;2644,600;50,79;57,54;58,56
2644,650;56,94;57,89;50,00;2644,650;50,79;57,54;58,56
2644,700;56,94;57,89;50,00;2644,700;50,79;57,54;58,56
2644,750;56,94;57,88;49,99;2644,750;50,79;57,54;58,56
2644,800;56,93;57,88;49,99;2644,800;50,79;57,54;58,56
2644,850;56,93;57,89;49,99;2644,850;50,79;57,54;58,56
2644,900;56,93;57,88;50,00;2644,900;50,79;57,54;58,56
2644,950;56,93;57,88;49,99;2644,950;50,79;57,54;58,56
2645,000;56,93;57,89;49,99;2645,000;50,79;57,54;58,56
2645,050;56,93;57,88;49,99;2645,050;50,79;57,53;58,56
2645,100;56,93;57,88;49,99;2645,100;50,79;57,53;58,56
2645,150;56,93;57,88;49,99;2645,150;50,79;57,53;58,56
2645,200;56,93;57,88;49,99;2645,200;50,79;57,53;58,56
2645,250;56,93;57,88;49,99;2645,250;50,79;57,53;58,56
2645,300;56,93;57,88;49,99;2645,300;50,79;57,53;58,56
2645,350;56,93;57,88;49,99;2645,350;50,79;57,53;58,56
2645,400;56,93;57,88;49,99;2645,400;50,79;57,53;58,56
2645,450;56,93;57,88;49,99;2645,450;50,79;57,53;58,56
2645,500;56,93;57,88;49,99;2645,500;50,79;57,53;58,56
2645,550;56,92;57,88;49,99;2645,550;50,78;57,53;58,56
2645,600;56,93;57,88;49,99;2645,600;50,79;57,53;58,55
2645,650;56,93;57,88;49,99;2645,650;50,78;57,53;58,55
2645,700;56,93;57,88;49,99;2645,700;50,78;57,53;58,56
2645,750;56,93;57,88;49,99;2645,750;50,78;57,53;58,56
2645,800;56,93;57,88;49,99;2645,800;50,78;57,53;58,55
2645,850;56,93;57,88;49,99;2645,850;50,78;57,53;58,55
2645,900;56,93;57,88;49,99;2645,900;50,79;57,53;58,55
2645,950;56,93;57,88;49,99;2645,950;50,79;57,53;58,55
2646,000;56,93;57,88;49,98;2646,000;50,78;57,53;58,55
2646,050;56,93;57,88;49,99;2646,050;50,78;57,52;58,55
2646,100;56,92;57,88;49,98;2646,100;50,78;57,53;58,55
2646,150;56,92;57,87;49,99;2646,150;50,78;57,53;58,55
2646,200;56,93;57,88;49,99;2646,200;50,78;57,52;58,55
2646,250;56,92;57,87;49,99;2646,250;50,78;57,53;58,55
2646,300;56,93;57,87;49,98;2646,300;50,78;57,53;58,55
2646,350;56,92;57,87;49,99;2646,350;50,78;57,53;58,55
2646,400;56,93;57,87;49,99;2646,400;50,78;57,52;58,55
2646,450;56,92;57,88;49,99;2646,450;50,77;57,53;58,55
2646,500;56,92;57,87;49,99;2646,500;50,78;57,52;58,55
2646,550;56,92;57,88;49,99;2646,550;50,78;57,52;58,55
2646,600;56,92;57,87;49,98;2646,600;50,78;57,52;58,54
2646,650;56,92;57,87;49,99;2646,650;50,78;57,52;58,54
2646,700;56,92;57,87;49,99;2646,700;50,78;57,52;58,55
2646,750;56,92;57,87;49,99;2646,750;50,78;57,53;58,54
2646,800;56,92;57,87;49,98;2646,800;50,78;57,52;58,54
2646,850;56,92;57,87;49,98;2646,850;50,78;57,52;58,54
2646,900;56,92;57,87;49,98;2646,900;50,78;57,52;58,54
2646,950;56,92;57,87;49,98;2646,950;50,77;57,52;58,54
2647,000;56,92;57,87;49,98;2647,000;50,78;57,52;58,54
2647,050;56,92;57,87;49,98;2647,050;50,77;57,52;58,54
2647,100;56,92;57,87;49,98;2647,100;50,78;57,52;58,54
2647,150;56,92;57,87;49,98;2647,150;50,78;57,52;58,54
2647,200;56,92;57,87;49,98;2647,200;50,77;57,52;58,54
2647,250;56,92;57,87;49,98;2647,250;50,77;57,52;58,54
2647,300;56,92;57,87;49,98;2647,300;50,77;57,52;58,54
2647,350;56,92;57,87;49,98;2647,350;50,78;57,52;58,54
2647,400;56,92;57,87;49,98;2647,400;50,77;57,52;58,54
2647,450;56,92;57,87;49,98;2647,450;50,77;57,51;58,54
2647,500;56,92;57,87;49,98;2647,500;50,77;57,52;58,54
2647,550;56,92;57,87;49,98;2647,550;50,77;57,52;58,54
2647,600;56,92;57,87;49,98;2647,600;50,77;57,51;58,54
2647,650;56,91;57,87;49,98;2647,650;50,77;57,52;58,54
2647,700;56,92;57,87;49,98;2647,700;50,77;57,52;58,54
2647,750;56,92;57,86;49,98;2647,750;50,77;57,52;58,54
2647,800;56,91;57,86;49,98;2647,800;50,77;57,52;58,53
2647,850;56,92;57,86;49,98;2647,850;50,77;57,52;58,54
2647,900;56,92;57,87;49,98;2647,900;50,77;57,52;58,54
2647,950;56,91;57,86;49,98;2647,950;50,77;57,52;58,53
2648,000;56,91;57,86;49,98;2648,000;50,77;57,52;58,53
2648,050;56,91;57,86;49,97;2648,050;50,77;57,51;58,53
2648,100;56,91;57,86;49,97;2648,100;50,77;57,52;58,53
2648,150;56,91;57,87;49,98;2648,150;50,77;57,51;58,53
2648,200;56,91;57,86;49,98;2648,200;50,77;57,51;58,53
2648,250;56,91;57,86;49,97;2648,250;50,77;57,51;58,53
2648,300;56,91;57,86;49,97;2648,300;50,76;57,51;58,53
